,pdb1,pdb2,rmsd_h12,rmsd_l12,engineered_1,engineered_2
2237,1igm,5xrq,6.269950657700585,6.581701677076794,True,True
2238,1dn0,6ele,5.29654409917743,3.894106621467002,False,True
2239,5cex,5i1k,13.79716895213471,9.984839582305517,True,True
2240,6o3k,6tcq,4.4627318249920505,7.781593394633356,True,True
2241,3tnm,4kmt,10.44798762023099,5.567381786171358,True,True
2242,4py7,5f6h,6.048301995705075,6.0081825281123855,True,True
2243,2zkh,5u3p,12.766575775486942,5.248114221794086,True,True
2244,4ub0,6anp,11.583596042059867,2.352487052934485,True,True
2245,6vpy,6wor,17.04801651769202,6.525825057219696,True,True
2246,4ocr,6srv,8.419326840854024,4.95927551442874,True,False
2247,5itb,6med,13.438495021299818,5.062344619144898,True,True
2248,5wcd,6dc4,3.614633581393054,6.076248685790037,True,True
2249,4fq2,5cip,7.939399994056541,14.362987363994765,True,True
2250,2a9m,5iie,4.4876904392477455,3.9973094992008296,True,True
2251,4r26,5bk5,12.500217732478703,16.942673421477593,True,True
2252,3qeg,6hkg,4.225572261540441,3.641001376587868,False,True
2253,5gks,7mfa,15.492855964524423,8.91079858015374,True,True
2254,3m8o,6rlm,6.383242220846707,3.4080034433971114,False,True
2255,1jv5,2vxv,3.505235760170063,4.6966400451477135,True,True
2256,6tkd,7kgu,5.32563110623403,1.074478041944088,False,True
2257,2hff,6tkd,2.0480245758012616,3.991335196363311,True,False
2258,5ik3,5k9j,4.717901206773516,11.885593721911906,True,True
2259,1za6,6avn,6.284794320297006,16.90551766169725,True,True
2260,3qnx,6al4,7.590349161311686,3.8584784794454943,False,True
2261,3g6a,5k9j,7.827909053907691,5.931759680902199,True,True
2262,5ibu,5jr1,7.736289535769069,7.703484634658493,True,True
2263,5tf1,5uby,7.039989152379782,8.322829936156717,True,True
2264,4hqq,4llv,7.598365366972031,5.278975287926524,True,True
2265,1ad9,5i19,2.2082738896652616,11.352427176042182,True,True
2266,3w9d,4fql,7.483394507800254,2.1306533537277534,True,True
2267,6ell,7mfb,8.189027469635054,7.374955744557141,True,True
2268,5w6c,6oc7,11.073527342834351,11.411342315787973,True,True
2269,5jo4,6wos,16.75013059650581,0.871739823402173,True,True
2270,4hk3,6tkb,9.55710581109025,4.0074600869896235,True,False
2271,4odh,5f6i,7.94686922433923,8.481508932759727,True,True
2272,5bq7,6dc4,6.985535872485464,18.20525477193085,True,True
2273,5i1d,5y2k,10.396173236761207,16.051337560056986,True,True
2274,6peh,7mf8,13.020638140203612,7.141746240271655,True,True
2275,2fgw,2xza,4.376377545404632,3.6786843387928254,True,True
2276,4fnl,6peh,16.969252294591534,5.512473704549778,True,True
2277,4gw4,4odh,5.804066252085149,16.479207108233354,True,True
2278,3aaz,6elj,4.717369365490554,11.279779764752217,True,True
2279,4qf1,5gs1,4.705554812532736,15.15850621530005,True,True
2280,4zyk,6eyn,5.329619429351288,9.120677794996833,True,True
2281,1jv5,5wcd,6.0772553201722985,6.3222465470706295,True,True
2282,3nac,3tnm,11.139535009791702,5.516407385496788,True,True
2283,4x0k,6emj,6.124474786155136,11.478077783932704,True,True
2284,3qeg,5i1h,5.911143640669291,2.771558606799925,False,True
2285,1igm,5tqa,6.01298578468925,7.4452710245923575,True,True
2286,4gw4,6hkg,5.077577710892887,17.505024437613354,True,True
2287,1fh5,4x0k,20.091537397620918,11.28992225004567,False,True
2288,5i19,5jw5,10.12964520178582,10.431216412170082,True,True
2289,2f5a,5cck,5.607225127709115,5.821427347443224,False,True
2290,3qos,6rcs,4.7180331616111495,21.20841480281101,True,True
2291,5i19,6tcq,3.2015272882702503,9.561185926313314,True,True
2292,4p9m,6oc7,14.12598537768693,7.795929327903933,True,True
2293,5u4r,6p9j,2.326122250992518,4.931149412050619,True,True
2294,6tkd,6u9u,2.0181920729118086,0.8075867950654422,False,True
2295,4yhl,6rcq,8.162631004882861,13.930187780057343,True,True
2296,4jpi,4yhn,3.238920794054132,15.269845169839085,True,True
2297,2fgw,7m1c,5.122106700448679,3.34213305237254,True,True
2298,6rco,6tkb,5.337535860535271,5.331538016742803,True,False
2299,5ibu,6wrp,2.527100669338036,9.858694958114139,True,True
2300,3qny,5i1k,10.057844322809684,9.64602557901445,False,True
2301,3gje,3hc4,4.274481362454251,6.258432060307319,True,True
2302,5jo4,5tjd,11.560157870894324,4.731229311164548,True,True
2303,1u6a,5i1d,8.18973192384067,11.412356245874886,True,True
2304,3u1s,5wl2,14.05757385940049,10.975238031935964,True,True
2305,1dn0,4gsd,3.545841913149383,12.605254850566189,False,True
2306,3u7w,6w5d,5.083676436721878,13.278906666402614,True,True
2307,6tul,6yxl,6.036223742565587,6.801098343296131,False,False
2308,1dn0,6phh,6.269274264592952,7.122704069363862,False,True
2309,4fq2,4hk3,7.282676429484047,12.183395709257011,True,True
2310,3n9g,6tkc,5.270942280041705,6.499115885024437,True,False
2311,1opg,5i8e,10.554917211600952,3.9972636027974113,False,True
2312,1rzi,5uix,11.625776267764875,6.608523206684321,True,True
2313,1b4j,5i8k,5.035272702784453,6.019812335845061,False,True
2314,4xce,5vvf,8.746337458920305,3.3872510419282618,True,True
2315,3nab,3qhf,3.843550013852347,5.925237750799742,True,True
2316,5adp,7mfa,15.161169755641383,7.738566345284897,True,True
2317,1fgv,1rhh,9.193299827523848,5.881091289522197,True,True
2318,5vz1,6srx,4.1079127626600105,19.359762409599558,True,False
2319,6dzn,6rlm,5.4093365466570855,13.73441838513423,True,True
2320,1ucb,5uxq,16.693656752828304,6.515798614090444,True,True
2321,5f89,5jxa,9.85362074553689,17.258127949935204,True,True
2322,5fuz,5ihz,8.174849542288989,6.191629117152531,True,True
2323,5uby,6wor,18.30536177001837,4.976561460633689,True,True
2324,2fjf,5v7r,3.139787784864508,4.060640158532502,True,True
2325,4hk0,6wiy,9.803218042274436,5.78192939348582,True,True
2326,3ncj,5i15,5.427707237809995,3.4122899821256403,True,True
2327,1dfb,5wkz,5.549058637085438,7.789176121287636,True,True
2328,4jy6,4kq3,13.550735248732815,15.814022832940141,True,True
2329,4hk0,5bzd,8.778537948635012,5.454920894435208,True,True
2330,3nab,5c2b,6.277470916960209,7.081518240993511,True,True
2331,5ihz,5w6c,11.045920971887654,5.412720411100324,True,True
2332,3naa,5jo4,7.356453374418953,3.1831723897745534,True,True
2333,6lun,6z3k,9.58412780900667,9.290657415625263,True,True
2334,1ad0,3zl4,5.060281728508305,4.688100961212036,True,True
2335,2zkh,6tkf,5.699165963172265,3.945544121567732,True,False
2336,4nuj,5gks,12.309810699321293,9.557204195226959,True,True
2337,5uel,6apc,7.543083545540245,5.381506014036544,True,True
2338,2aj3,2d7t,6.754399029521427,6.879585230033957,True,True
2339,4nrz,5weq,6.185885679563194,4.843934203201947,True,True
2340,3hc0,5i1g,4.038039703672749,2.4082736675759984,True,True
2341,5cgy,5v7u,6.000551366267833,11.088557174188336,False,True
2342,1hkl,5f7e,6.3411350059798055,7.0868400415392765,True,True
2343,3qny,5u4r,15.880228408208586,11.570086515649226,False,True
2344,3n9g,6nis,4.276082933469164,2.558352611469605,True,True
2345,4nm4,6rcq,6.8232092574031835,15.240478731621748,False,True
2346,1jpt,6q1g,10.785557835017158,8.15731248711123,True,True
2347,1wt5,5tgb,3.844959270524486,15.875409752152189,True,True
2348,2fjf,7kba,7.70591734379334,3.129785526574942,True,True
2349,4hh9,6wyr,7.5967954926937775,6.669083927522266,False,True
2350,4qhn,4xce,7.374820707566388,10.313492063542608,True,True
2351,4f57,5itb,13.929088128580062,6.170603598798396,False,True
2352,5ifh,5wk2,7.8383380856730405,14.85541301397164,True,True
2353,5f7e,6oed,1.0076994395157668,8.410508422305776,True,True
2354,3eyo,5tgb,2.9007173058869204,8.035696981071208,True,True
2355,4xce,6dwc,9.741918024540906,11.444073017066158,True,True
2356,1aqk,6mtr,5.6956225052803715,3.0954781884240874,False,True
2357,1opg,6med,3.50691100609746,1.8800805006596675,False,True
2358,1om3,6dzn,2.5514265072072306,3.548204116999073,True,True
2359,1rhh,3tcl,5.398805884681237,2.77826805859886,True,True
2360,4r26,5cey,3.847434273419268,11.263155763414039,True,True
2361,3kym,6tcq,3.3839282585457355,9.841297490087394,True,True
2362,3f12,6mtx,7.486359633787723,6.7295824585585295,True,True
2363,1ad0,4lkc,9.18030458032303,3.2787143321822154,True,True
2364,4gxv,6dzr,9.035738936301778,11.184444230136037,True,True
2365,4zyk,5v7r,5.963893557667466,2.8850031356451593,True,True
2366,4fql,6obz,4.6356159308762575,3.4957048417813277,True,True
2367,4r7d,6ca9,12.375082149348545,4.033364496851202,True,True
2368,4fqh,6w73,5.639624045537078,5.0633571016540495,True,True
2369,4jy5,6ss0,12.209811868303909,15.172552334589874,True,False
2370,3nab,6rco,4.504395422806484,5.683901095241479,True,True
2371,3zl4,6wrp,7.240133068906175,13.272897423383206,True,True
2372,4nwt,6emj,9.044556157918972,12.984881307180789,True,True
2373,1jv5,5u4r,9.20157839296471,5.328819406744497,True,True
2374,5drx,6b0w,3.9168891676881956,15.156183519205934,True,True
2375,1ad0,4zyk,6.134919462911168,3.9273758382442274,True,True
2376,1ucb,6al4,5.8089934819586,7.378903814091665,True,True
2377,3qhf,8fab,4.102489924909551,10.816724981588951,True,False
2378,4ocs,7lsb,14.503353599254208,6.758009436118394,True,True
2379,4d9l,4xcc,6.666847564277475,5.6409685906140234,True,True
2380,4nwt,6peh,9.48267566118933,13.308691739647987,True,True
2381,6apc,6wiy,8.281819084219963,5.470427774944406,True,True
2382,6obz,6q1j,5.2067579284042,4.864716733256849,True,True
2383,5uix,6nuz,10.758632480550792,8.34580447721418,True,True
2384,3qhz,5n4g,12.929537480247506,14.410443520756393,True,True
2385,3inu,3nab,4.974112573961058,13.091952315816714,True,True
2386,5i8e,6pzg,8.554268968072316,3.7929818414958487,True,True
2387,5ifh,5tgb,7.8135990476940265,9.075150411356535,True,True
2388,4gw4,6elj,5.648227433853142,17.00797237683045,True,True
2389,6mty,6srx,4.580047697793386,5.566138880918953,True,False
2390,3lmj,4ygv,6.970508396429023,8.871492925490385,True,True
2391,4f57,5waw,9.528323577382986,7.876186524692174,False,True
2392,2hff,6dzr,4.242970519356104,13.35160158917377,True,True
2393,5i1a,6mef,7.901129208754752,0.4710266859858825,True,True
2394,3ncj,6j9o,7.333133882526795,5.209414104850024,True,True
2395,2a9m,4hk0,7.771063236657195,5.8612506267062,True,True
2396,5drx,6pzg,5.322556566015762,11.883552165478571,True,True
2397,4r4b,6lun,6.269816085819424,15.611117508693383,True,True
2398,1om3,5mp6,4.524430860271267,13.13677778155631,True,True
2399,3tnm,5c2b,13.976122495170111,5.896179431539004,True,True
2400,6tkc,7lud,3.383999106260502,11.40247036939919,False,True
2401,4f57,5jqd,7.187110111707799,5.128215359905966,False,True
2402,3kym,4npy,10.028143015720806,5.74018858252268,True,True
2403,6ca7,6q1j,7.659585625418975,7.088100341717133,True,True
2404,2fjf,6q1e,9.203494050325398,8.617571471672608,True,True
2405,4rir,5od0,8.027713411500656,3.873757540163322,True,True
2406,4yhy,6nis,3.5916511874001804,13.12193225788344,True,True
2407,3x3g,6p9i,2.8675154146613253,6.677557985211016,True,True
2408,5n4j,5uxq,18.83914851052357,7.511431758726761,True,True
2409,1jpt,6hkg,6.104113543213093,1.8808724205386065,True,True
2410,4nm4,6be2,4.82372321594663,8.911922013280998,False,True
2411,4r4b,5odb,6.316839357832068,11.197843396652946,True,True
2412,1igm,5fuz,3.4259063724299663,6.410202587102324,True,True
2413,3oaz,6peh,7.9089011735788874,6.369903464364726,True,True
2414,5tgb,6b0w,2.924699837697024,6.778932947408132,True,True
2415,5w6c,6al4,6.745067569968258,6.073016270663373,True,True
2416,4nm4,5mp6,5.593565770360062,12.028100770289038,False,True
2417,4od3,6eyn,11.136846659428556,9.606260691427396,True,True
2418,4fnl,4fqh,15.969639530019142,4.789274834925617,True,True
2419,5zmj,6mty,7.309764779581659,4.269602666413114,True,True
2420,6y1k,7lyw,4.82356960460495,5.494292414420885,True,True
2421,4fql,4fze,3.4728172241936734,8.574975640191223,True,True
2422,5od8,6rcs,4.693979584098924,18.747807516587784,True,True
2423,5bq7,6xoc,3.941137828446564,15.171830952431304,True,True
2424,1rz8,2fjf,7.7704627159721,4.080488891114131,True,True
2425,5it2,6e65,4.899317504685602,6.234312110733735,True,True
2426,4jy5,6avn,11.235090032878018,12.882316997246972,True,True
2427,4m5y,5n4g,9.537570701327068,12.321449942389055,True,True
2428,6be2,7jxc,11.88558672826041,7.324606928272739,True,True
2429,5cey,6pzg,10.608451819186435,16.734680504301185,True,True
2430,4lrn,4zyk,16.357131352830482,12.852298892855822,True,True
2431,3hc4,5v7r,3.3692536439377045,4.009794431502918,True,True
2432,5uix,6hkg,7.936937049426718,2.0139433978688226,True,True
2433,5od8,6meg,8.049400817180432,6.9076454618728995,True,True
2434,4nuj,6nis,7.786556548990381,9.165571379114391,True,True
2435,3rpi,6ca7,11.800550627711722,15.97134264087145,True,True
2436,3hc3,4nwt,10.763807992527552,13.124519985925733,True,True
2437,2xza,6tke,3.5871430435436706,3.745626401319021,True,False
2438,1rzg,5tgb,3.823663407711085,6.929859772045118,True,True
2439,4fql,5uix,3.87582243036478,3.6497953897399547,True,True
2440,5jxa,5uy3,15.368606394205038,13.796459452780027,True,True
2441,4jdv,7o4y,8.234745840795574,7.618667215575459,True,True
2442,3w9d,4nuj,7.6933705988906445,10.029171772748672,True,True
2443,5cex,7ke1,10.047062692648035,9.845464312992071,True,True
2444,5cck,6al4,6.230899720596136,10.35562645082163,True,True
2445,5drx,5tjd,10.059060116615642,11.889596779804382,True,True
2446,1rzg,6vpy,3.9105920555089067,6.694588155557477,True,True
2447,5drw,6be2,2.9287265090553865,7.502188946104386,True,True
2448,3qo1,5i18,4.3688492477997,3.299233744276743,False,True
2449,3u1s,4jy6,6.447832424059267,18.036789706186372,True,True
2450,3u7w,6dla,5.0419976916551885,8.066659870920535,True,True
2451,5odb,5tf1,7.447951165421266,7.48140460455064,True,True
2452,4nwu,5drw,4.929318874886519,3.23100733257091,True,True
2453,5jr1,6wos,17.959485002708178,7.9638486739018175,True,True
2454,1qlr,5i1i,10.172943012287545,11.501171977202107,False,True
2455,6u85,8fab,5.72905773570685,16.54956472413286,True,False
2456,4py7,5bq7,5.216884350282144,17.296397485102464,True,True
2457,3inu,5uix,5.649611738249696,12.883200224338358,True,True
2458,3qos,6wrp,7.011073551443459,3.173785354584695,True,True
2459,1hzh,5it2,4.406784015733937,2.9759166449067638,True,True
2460,5n4j,5vvf,14.695027193535573,5.77497328580555,True,True
2461,1rzi,3qo1,4.74054090029226,14.810243181613087,True,False
2462,6q19,6srv,9.1181246037254,5.435420768585852,True,False
2463,5i1d,6v4q,8.531298992533317,16.32236195534755,True,True
2464,4xml,7cu7,7.086757394682969,9.21441872315634,True,True
2465,4nwu,6tke,8.601672881898468,12.937230289065122,True,False
2466,5ifa,5tpp,8.18308647741639,7.71410344616394,True,True
2467,5i1c,5trp,4.721775520130113,9.744990912667733,True,True
2468,3eyq,4eow,8.214444452076476,4.042838731482188,True,False
2469,3lmj,5vz1,8.360717590782055,20.299679787384306,True,True
2470,6dcv,7km6,4.689645394460145,1.219774507753619,True,False
2471,4ocs,5ibu,8.513850847295835,6.799735138470963,True,True
2472,5f89,6rcq,4.712556624742693,13.321788984164712,True,True
2473,1ad0,6wyr,6.810076260356781,5.563730842148263,True,True
2474,5esa,5u4r,9.064937872529105,4.589706458684141,True,True
2475,4r4b,6b6z,2.9845102227218536,14.250907857686586,True,True
2476,5vvf,7lyv,11.56570808535409,14.914072523047567,True,True
2477,1igm,3u6r,7.184387913211535,5.392958217960839,True,True
2478,5ur8,6o3k,2.9707940126218255,3.6923729649559767,True,True
2479,3u46,4hfw,9.92173139659858,6.612838175906842,True,True
2480,3hi5,5w1g,4.974210001268418,16.2295888658249,True,True
2481,4zd3,6n32,3.6299667617495137,5.645566720202705,True,True
2482,5i1j,6dlb,9.771399992452464,5.929567121274242,True,True
2483,1b4j,5wkz,7.186587238238502,6.304515292184292,False,True
2484,6b0w,7lyw,4.337437522064438,5.173562369157212,True,True
2485,2a9m,5od0,8.426654951513974,3.5636494461250794,True,True
2486,3hc4,5grv,6.171437168014433,6.8365424974411875,True,True
2487,6dcv,6tkc,4.049429997021957,13.01716811055228,True,False
2488,4jy5,5od8,6.612883008165765,15.006292956307332,True,True
2489,6mef,7kba,5.073345539280515,0.966897961739855,True,True
2490,5w6c,6l8t,11.638656880601602,7.45746325179106,True,True
2491,1fgv,5it2,3.579224380779829,4.723614616317692,True,True
2492,2vxv,3na9,1.2307315815522402,1.8908296306825079,True,True
2493,4jm4,6q1j,12.742071063998976,4.829424551532064,True,True
2494,4ocr,5f6h,9.959676513321103,5.1370889203719,True,True
2495,3gje,6al4,5.882066893320748,6.082400653528481,True,True
2496,4wuk,6anp,14.841536282297396,5.972746900500674,True,True
2497,5bk5,5jxa,15.787638805803102,15.121387559525441,True,True
2498,3naa,6dc4,4.2180843803608,3.2587939159698003,True,True
2499,1rzf,3f12,7.58902437837862,6.686728977016809,True,True
2500,5v7u,7dc7,3.9767716055041116,7.334372040825954,True,True
2501,3qnx,6dzr,6.038196614832528,2.716243668469338,False,True
2502,4ub0,6q1e,8.96164625030608,8.040781784205127,True,True
2503,6n7u,7bm5,15.362677607801642,19.261360713924308,True,True
2504,1rz8,6xoc,7.002407579830133,8.301283914241882,True,True
2505,5aze,5wkz,4.032170134814967,15.44135470577725,True,True
2506,3rpi,5v7r,6.924161515686394,16.64154902145295,True,True
2507,5w1g,6dzr,8.111555101944077,7.851905256980127,True,True
2508,5awn,6z3k,7.9184129515879,6.4662583382136445,True,True
2509,1ucb,2d7t,4.022655142381863,7.998267163900716,True,True
2510,5szf,6med,7.796753756572347,2.7414424215031596,True,True
2511,6med,6tkf,6.857593162646426,0.927693682551482,True,False
2512,3eyo,5wl2,2.8530417610050964,5.173758274107229,True,True
2513,6dc4,6tkf,6.150185226504361,3.8348776944567606,True,False
2514,5cck,5tfs,10.868502189526852,8.736340043992929,True,True
2515,5f7e,5u15,7.458100802357461,8.60973318662598,True,True
2516,4jpi,6xoc,4.886555315512401,3.8084882237662327,True,True
2517,4ub0,6gc2,5.178858295241095,1.0200684905201913,True,True
2518,4lri,5y2k,4.200562008994303,14.79608412281569,True,True
2519,6azx,6phh,4.51742211211909,2.5046339246322993,True,True
2520,4xbp,6eyn,7.765440893189838,7.857298399191546,True,True
2521,3kym,4ptt,7.514132843037346,3.0767811665392655,True,True
2522,3hc3,5wkz,6.24830711448109,6.1530286350360734,True,True
2523,3tcl,4hfw,9.919792965605117,6.490517195746927,True,True
2524,3m8o,6emj,4.555820238648031,11.34001065904346,False,True
2525,1u6a,4ygv,5.91077430880993,9.530166086950546,True,True
2526,6wos,7dun,13.732748694953607,3.691252988422298,True,True
2527,4ocs,6q1e,6.569819876003071,6.416533318534251,True,True
2528,5zmj,6tul,10.322690230446227,6.370486222417453,True,False
2529,5zmj,6vi2,4.886865867589625,6.035003392008592,True,True
2530,1jpt,3g6a,6.358786751048702,4.627183609277444,True,True
2531,5f6h,5od8,8.805490812954792,6.074391462167995,True,True
2532,1rzf,7mf7,11.377366512071236,7.682594764441155,True,True
2533,3w9d,6xul,4.761028264641867,6.075561679678938,True,True
2534,5tpl,5ubz,11.301624736279624,5.519712134894845,True,True
2535,3m8o,7km6,5.722294623812964,3.4938435569939514,False,False
2536,4llv,5iie,6.167778228928955,5.8304004651667025,True,True
2537,5n4j,6u8c,4.56959473530442,17.518369005566736,True,True
2538,5k9j,6ca9,7.856045455272805,3.018635204946446,True,True
2539,4yhl,6avn,2.1295520092859683,15.580809066367701,True,True
2540,4hk0,6z3k,4.154080495804697,3.849684928548433,True,True
2541,4nm4,4osu,6.994412250816719,10.918830919291121,False,True
2542,1rz8,6j9o,4.024430444829856,4.843620626433136,True,True
2543,4nm4,7o4y,7.1379193451681004,12.96639845882356,False,True
2544,6p9j,6phg,4.901228894648196,16.14401590999172,True,True
2545,6mef,7mf7,8.757873020531298,6.421991949634105,True,True
2546,4nzu,5f6h,7.990234518225982,5.743644783661955,False,True
2547,4odh,7kba,6.046266926790447,6.115490451055295,True,True
2548,4py7,6oed,4.399828876288827,2.160318276016348,True,True
2549,2pr4,6rco,6.989376634735569,5.915930624419088,False,True
2550,4eow,6rco,8.24688855862849,3.9553405028449125,False,True
2551,5ifa,5jrp,8.40714946396072,6.462367650622649,True,True
2552,4nrz,6b6z,10.421715984544004,18.40343691633947,True,True
2553,6tke,7mf7,11.284135927611493,6.547429445647828,False,True
2554,5tf1,6xoc,5.231064204809931,1.2496250689444766,True,True
2555,4hk0,6amj,4.40002652246978,4.865112038192657,True,True
2556,1om3,5ubz,12.234743928026242,7.952689565620671,True,True
2557,2fgw,4r7d,3.2563621809191177,0.6307818888696577,True,True
2558,3gje,6l8t,7.682878056716441,7.959601410228156,True,True
2559,3tnm,5i1h,9.154448148219394,6.6781778729476615,True,True
2560,1hkl,4r7d,5.6993065127752605,2.4142711039351292,True,True
2561,5wca,6dla,2.337558566904996,6.410696721107094,True,True
2562,1fgv,6ss0,4.438176664957695,5.057475075286986,True,False
2563,4fqq,4ut7,5.4430870407520695,14.736612830402668,True,True
2564,3lmj,6anp,14.419349657014703,6.689505496477846,True,True
2565,5i8k,6dlb,12.13527126164677,4.788770767132522,True,True
2566,4f57,6l8t,11.223075593670837,7.476978205926254,False,True
2567,6e65,6nuz,1.8489327151247537,10.107530841931862,True,True
2568,3l7f,5wca,5.9665852995426745,4.609293754670364,True,True
2569,3l7f,5i1a,3.1312934284663023,0.5481148139772856,True,True
2570,5drw,7o4y,7.69366660698103,11.897445648408429,True,True
2571,5f7e,7kba,8.35540408021958,7.448457045599202,True,True
2572,4p9m,5vz1,11.819656851446132,18.860281479661303,True,True
2573,6q1e,6wyr,10.770817688173679,5.9499897385044065,True,True
2574,5v7u,7lsi,7.136343834227195,12.89799978436579,True,True
2575,5cey,7cu7,12.820160590964724,17.643333968224397,True,True
2576,5i16,5i1c,4.016755008807638,3.274200102492103,True,True
2577,5jo4,6q19,8.961071626066829,6.428074663338135,True,True
2578,1om3,5f6h,7.3484785973228846,7.423981497451137,True,True
2579,6amm,6anp,7.638909060895084,0.9698699350857011,True,True
2580,4zyk,5ty6,8.473462019372601,3.4772107628707465,True,True
2581,4gsd,4kq3,7.228917487900591,10.385452648047961,True,True
2582,4zyk,5nyx,4.053898586546042,2.724671654545325,True,True
2583,5i1j,6mtx,6.789176746737229,6.838701393433071,True,True
2584,4d9l,5c2b,6.613072473447006,4.934118953493714,True,True
2585,6q19,7fab,11.31653743559619,11.711439633673026,True,True
2586,5k9j,6u85,8.527706681752134,9.678308797639607,True,True
2587,3gje,4fql,7.742070540236636,4.04650764602882,True,True
2588,5waw,6rco,6.2970877755614145,9.126911545013636,True,True
2589,4eow,4xce,4.798727299129036,4.783185694438398,False,True
2590,3u4b,4x0k,9.250952495300822,9.489529286631273,True,True
2591,3hc3,5c2b,10.099176463176342,7.0699035737746945,True,True
2592,4fnl,6w73,13.494909196387725,0.8445683286726763,True,True
2593,3hi5,6vi2,9.46016674709344,4.876275284934434,True,True
2594,4qf1,5wcc,5.501164294378964,5.610875305784918,True,True
2595,1jpt,6qbc,4.188054096969215,7.196666286269237,True,True
2596,4hh9,5i8k,11.49372892874632,6.102439073489942,False,True
2597,4hie,5bq7,2.892667606018059,17.252387387375958,True,True
2598,5f7e,5grv,5.060486530540443,11.450998458374292,True,True
2599,5wkz,6wj0,8.750930307687293,6.464447592225989,True,True
2600,5bq7,5ud9,10.267346982667918,7.9829224461502815,True,True
2601,6wyt,6z3k,4.950558680593534,6.805864578925862,True,True
2602,2a9m,4d9l,6.2260469124678135,6.2048057289228,True,True
2603,4qhn,6vpy,3.797491140851253,3.74838611767194,True,True
2604,5i1g,5ur8,5.668713176906312,1.8321871100999338,True,True
2605,1b4j,6q1g,12.860988735318914,9.045687530012575,False,True
2606,4p9m,7lyw,11.021664390531042,5.6687114724318155,True,True
2607,6nis,6q19,9.632841266177648,5.7206205117967235,True,True
2608,1fgv,6avn,2.340090841502606,10.584794074059305,True,True
2609,3tnn,7kgu,4.666854064085221,5.157425302220156,True,True
2610,4r4b,6q1a,3.0723367611360777,13.406561434591286,True,True
2611,4fze,4m5y,2.9388267449304917,5.456774541304649,True,True
2612,4nrz,4od1,9.537063083865231,6.698994701959611,True,True
2613,3hc4,4od1,17.291213109011466,6.712070949767984,True,True
2614,3qhf,4r4b,5.927479208367163,14.458193611350982,True,True
2615,2pr4,6ss5,4.644944538487516,5.942525384317687,False,False
2616,2ig2,4jy5,7.2091430256350515,16.4424969093709,True,True
2617,3u6r,4o5l,6.562015309481913,7.55766208112545,True,True
2618,5xrq,7lyv,7.801978634004886,15.06322703011032,True,True
2619,5trp,6tkb,7.508084444866746,11.363181983644907,True,False
2620,5i1a,7lud,2.9793211461988283,11.438899048017989,True,True
2621,5esa,7ke1,4.366265164230752,5.8127344806164825,True,True
2622,1b4j,4gxv,9.242546300093661,5.859905431499294,False,True
2623,5dr5,6rcs,8.865269809152032,19.958276294252265,True,True
2624,3n9g,5ifh,7.900394941670638,8.10109494701624,True,True
2625,5ubz,7lud,12.676426972189365,9.039950622817399,True,True
2626,2aj3,4kmt,5.5554846913883225,3.91376359617042,True,True
2627,5f7e,7mf7,11.365737300105083,8.98263702561731,True,True
2628,4ptt,5ik3,8.418190404564392,12.663789211898225,True,True
2629,4hfw,5i1j,5.012332544740273,4.539846724841813,True,True
2630,5ibu,5ur8,3.6320761350474537,4.484983082747631,True,True
2631,5jrp,6be2,5.352620424629067,12.437160722871226,True,True
2632,4gxv,5jxa,11.605576851776908,10.895585452786728,True,True
2633,3kym,5i1k,4.163265519415769,3.3715722445164036,True,True
2634,6amj,6srv,5.138457654813602,5.971085268522341,True,False
2635,4jy5,6wyr,12.14861328249031,12.247129850254236,True,True
2636,5i1e,6wyt,4.476389503638089,6.631023327044696,True,True
2637,1rzi,5i1k,1.1899896419298743,8.183153402127706,True,True
2638,5jr1,5waw,13.05441451315416,13.900778611443666,True,True
2639,5grv,6tkd,5.472366215101791,6.747695749859121,True,False
2640,3hc0,5f89,9.61160273973922,12.549083980092204,True,True
2641,2fjf,6hkg,2.9453321244372743,2.843501835618821,True,True
2642,4nrz,5n4j,13.59509727518987,5.761606375484149,True,True
2643,4fnl,5f7e,15.330701554601147,7.409276634527452,True,True
2644,1fh5,4gsd,18.570449896946492,11.051447717675492,False,True
2645,1ucb,4nuj,8.00654053922479,9.028982161305544,True,True
2646,5f6h,6emj,1.8168028128934357,5.018446590048718,True,True
2647,4fqq,4yhl,11.723296118199864,13.545855654375,True,True
2648,5n4j,6qcu,7.141789292388498,5.0648662164254,True,True
2649,5uel,5vvf,4.845537371837617,3.8461762753147224,True,True
2650,3qct,5cck,5.76655967186838,12.005359121094903,True,True
2651,5jxa,6q1k,9.649804584323197,9.881310598009522,True,True
2652,2fgw,3tnn,4.247549701509904,5.071516387151054,True,True
2653,5ik3,6obz,4.610892917439501,13.459351074845035,True,True
2654,5v7r,5wca,7.105995522323473,5.226287419368588,True,True
2655,6meg,7mf8,11.565487283022277,10.275000736982685,True,True
2656,5wcd,6ell,2.8281534011004865,5.302394309286076,True,True
2657,4fnl,6azx,14.553976381581256,9.49493485516707,True,True
2658,5cex,6q19,4.468494584046875,6.742055697201395,True,True
2659,5vvf,6q1e,6.256930844571483,8.659601440982017,True,True
2660,3hc4,6rco,5.268784752999262,5.7174219849102865,True,True
2661,6eyn,6peh,8.82471759463157,10.448857448113696,True,True
2662,3l7f,6ss0,4.860380874591389,5.869586705345203,True,False
2663,4nug,6al4,11.124449687934005,3.321361997644767,True,True
